,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000177283,190.7881507,0.352506423,0.333138838,1.058136676,0.289993136,0.723225769
ENSG00000221988,362.5593531,0.352465696,0.141526555,2.490456259,0.01275792,0.227221539
ENSG00000272079,66.81260843,0.35241179,0.340158529,1.036022207,0.300191783,0.730006577
ENSG00000096746,2341.500239,0.352255647,0.232366944,1.515945601,0.129533108,0.564799699
ENSG00000147144,175.1252566,0.352067438,0.238913774,1.473617164,0.140584697,0.580151097
ENSG00000007944,335.4379095,0.352024569,0.257170682,1.368836317,0.171050446,0.614917796
ENSG00000184232,923.8322504,0.351985322,0.370974374,0.948813037,0.34271571,0.758146892
ENSG00000127081,148.0451876,0.351898284,0.296069724,1.188565582,0.234610658,0.677652835
ENSG00000231023,22.93636131,0.351853675,0.400566784,0.878389545,0.379732356,0.78205844
ENSG00000064961,422.9264085,0.351733767,0.355859168,0.988407209,0.322953259,0.746161928
ENSG00000257379,6.216069125,0.351049172,1.372661536,0.255743432,0.798148956,0.954471821
ENSG00000087510,18.52700289,0.351046813,0.598956885,0.586096966,0.557810355,0.871471316
ENSG00000166736,10.30485587,0.350927226,0.537676861,0.652673104,0.513967045,0.852498173
ENSG00000251201,44.37503502,0.350773826,0.669886807,0.523631489,0.600534876,0.889290987
ENSG00000136770,160.39172,0.350736937,0.164280275,2.134991166,0.032761732,0.344874058
ENSG00000214063,143.308379,0.350708328,0.279374862,1.255332445,0.209358102,0.655529402
ENSG00000149262,172.0752572,0.350701754,0.178801266,1.961405321,0.04983176,0.409488944
ENSG00000154783,149.5464382,0.350445445,0.269407305,1.300801565,0.193326386,0.637294505
ENSG00000267520,47.98787961,0.350434628,0.286469358,1.223288347,0.221220807,0.666014308
ENSG00000109323,200.812852,0.350379417,0.271453135,1.290754729,0.19678874,0.642081339
ENSG00000182827,673.4387403,0.350309455,0.259095957,1.352045239,0.176360844,0.619520634
ENSG00000042062,25.33353236,0.350206083,0.614103089,0.570272466,0.568492913,0.87774972
ENSG00000134569,2477.597863,0.349943387,0.351343064,0.996016212,0.319242268,0.743593902
ENSG00000164346,911.4435084,0.34993437,0.252281839,1.38707713,0.165418245,0.608934549
ENSG00000122965,396.0236864,0.349928746,0.196059023,1.784813272,0.07429161,0.472184405
ENSG00000125945,544.4770324,0.349844912,0.227825783,1.535580858,0.124641212,0.559363998
ENSG00000120948,2525.53367,0.349509058,0.163776945,2.134055307,0.032838254,0.344874058
ENSG00000156502,405.49524,0.349505775,0.22001067,1.58858557,0.112153988,0.540912951
ENSG00000163359,11.46518298,0.34942705,0.631935547,0.552947292,0.580299503,0.883079656
ENSG00000151164,16.73784127,0.349208144,0.422237895,0.827041222,0.408213697,0.797803277
ENSG00000181481,75.9441707,0.349048305,0.377684884,0.924178645,0.355393312,0.764921788
ENSG00000253361,25.15101088,0.348932963,0.35125601,0.993386458,0.320521658,0.744815547
ENSG00000178202,119.4255799,0.348847708,0.22531475,1.548268405,0.121557688,0.555567936
ENSG00000127948,1192.187396,0.348774144,0.254972437,1.367889599,0.171346636,0.615262128
ENSG00000148300,684.3805884,0.348636605,0.265557171,1.312849522,0.189233659,0.631838758
ENSG00000132825,192.4542465,0.348624702,0.285911036,1.219346784,0.222712599,0.667029557
ENSG00000293352,26.24040663,0.348547792,0.547778625,0.636293159,0.524585363,0.856323757
ENSG00000106638,379.1399894,0.348509117,0.169161762,2.060212148,0.039378264,0.370018885
ENSG00000262165,22.58130267,0.348476297,0.572564426,0.60862373,0.542773871,0.864973873
ENSG00000188868,31.35734795,0.348450434,0.362466038,0.961332643,0.33638494,0.754808549
ENSG00000079215,12147.74216,0.348195511,0.314905078,1.105715772,0.268849561,0.707494034
ENSG00000150093,1628.53635,0.347967839,0.260628296,1.335111514,0.181839851,0.625031783
ENSG00000148400,607.9646294,0.347921239,0.297740165,1.168539818,0.242589087,0.684873747
ENSG00000260428,27.5738815,0.347484461,0.56323842,0.616940268,0.537274125,0.861951219
ENSG00000163820,288.955059,0.347420724,0.268456436,1.294141907,0.195616408,0.641461912
ENSG00000100427,8570.679352,0.347356927,0.406563986,0.854372102,0.392898849,0.78969431
ENSG00000169087,89.29504439,0.34726153,0.263735968,1.316701444,0.18793872,0.630234767
ENSG00000100380,5149.736212,0.347141416,0.254830113,1.362246447,0.173120122,0.618007401
ENSG00000127080,311.7506083,0.347117399,0.187278468,1.853482694,0.063813204,0.448698694
ENSG00000135838,150.5127897,0.34688731,0.356613562,0.972726072,0.330689464,0.751320895
ENSG00000162522,1784.75313,0.346850876,0.199170824,1.741474329,0.081600469,0.488776743
ENSG00000167074,4945.807393,0.346846778,0.246886336,1.404884467,0.160055636,0.603298736
ENSG00000172409,94.50101802,0.346691233,0.208055472,1.666340374,0.09564564,0.513338053
ENSG00000135334,1215.056304,0.346432568,0.140874216,2.459162358,0.013926162,0.235216732
ENSG00000303989,20.02120751,0.346404891,0.599470916,0.577851038,0.563364694,0.875399846
ENSG00000137561,49.67716224,0.346318508,0.470460628,0.736126442,0.461653752,0.827773176
ENSG00000291211,43.62215705,0.346242854,0.362544853,0.95503453,0.339560235,0.755225361
ENSG00000010244,1787.170918,0.346003043,0.143118261,2.41760235,0.01562314,0.248578593
ENSG00000250125,18.45121454,0.345931724,0.461020282,0.750361182,0.453037203,0.825379271
ENSG00000165959,536.1348969,0.345882776,0.385230569,0.89785911,0.369260666,0.775291801
ENSG00000106404,72.60138267,0.34577252,0.324564075,1.065344399,0.286720108,0.720488824
ENSG00000196141,1402.253365,0.345695395,0.188660912,1.832363639,0.066897262,0.456115503
ENSG00000188997,517.0506651,0.345490556,0.159833954,2.161559207,0.030652169,0.335784381
ENSG00000159917,70.08734146,0.345461283,0.324349518,1.065089552,0.286835407,0.720488824
ENSG00000134597,250.5259695,0.345397759,0.166292267,2.07705244,0.037796719,0.365437792
ENSG00000136870,578.46712,0.345361172,0.232295514,1.486731992,0.13708561,0.575899475
ENSG00000147050,214.3599453,0.3453383,0.233562488,1.478569195,0.139255491,0.579142284
ENSG00000204084,291.0856915,0.34501917,0.201838844,1.709379443,0.087380686,0.499450858
ENSG00000168056,1972.841141,0.344887434,0.298701151,1.15462372,0.248244549,0.688219718
ENSG00000241399,241.4060054,0.344743,0.28498302,1.209696636,0.226395321,0.669358059
ENSG00000122557,481.9113297,0.344242181,0.135449424,2.541481323,0.011038384,0.212831741
ENSG00000169026,47.67024268,0.344153552,0.382416233,0.899944934,0.368149556,0.774837449
ENSG00000183287,50.40822319,0.344021655,0.415772101,0.827428427,0.407994274,0.797703798
ENSG00000016602,65.9778892,0.343657452,0.515852191,0.666193646,0.505287334,0.848880361
ENSG00000228999,49.18414615,0.343277833,0.70714462,0.48544219,0.627362711,0.899768061
ENSG00000168476,60.11100516,0.343227374,0.265781653,1.291388516,0.196568991,0.641717315
ENSG00000188092,176.3520104,0.343226445,0.271354228,1.264864923,0.205919753,0.652594569
ENSG00000284713,12.57161925,0.343090045,0.772308366,0.44423971,0.656869285,0.910441152
ENSG00000129657,3850.276647,0.34308471,0.189935961,1.806317817,0.07086871,0.464300402
ENSG00000228072,23.5373434,0.342974127,0.408138122,0.840338377,0.40071869,0.794555402
ENSG00000095794,559.6351675,0.342939709,0.195832861,1.751185718,0.079913925,0.485759344
ENSG00000170315,22447.71507,0.342886602,0.217864645,1.573851516,0.115521781,0.545363953
ENSG00000143603,711.0249778,0.342798353,0.304359556,1.126294036,0.260041081,0.698666002
ENSG00000185344,196.2836546,0.34268507,0.261276447,1.311580414,0.189661745,0.632301702
ENSG00000166582,725.2547392,0.342631601,0.244905282,1.399037205,0.161801827,0.605050714
ENSG00000102878,169.6716434,0.342494206,0.284606054,1.203397472,0.228822546,0.672403892
ENSG00000086200,360.531055,0.342341108,0.219748625,1.557875997,0.119262646,0.552107321
ENSG00000111885,519.9427563,0.342305648,0.293659935,1.165653216,0.243754682,0.685515835
ENSG00000104299,181.0425732,0.34230547,0.200931779,1.703590496,0.088457618,0.502055319
ENSG00000185252,358.923666,0.342054212,0.123027545,2.780305913,0.005430771,0.144459092
ENSG00000138439,691.9328276,0.341973118,0.173100038,1.975580842,0.04820227,0.404907624
ENSG00000174529,183.7303231,0.341887851,0.231660926,1.475811468,0.139994511,0.57921788
ENSG00000162733,469.6611363,0.341847296,0.325588976,1.049935107,0.293747949,0.725903445
ENSG00000141756,476.4929213,0.341638183,0.457666974,0.746477684,0.455378908,0.825954999
ENSG00000178726,64.23145935,0.341632574,0.533150962,0.640780189,0.521665506,0.855022047
ENSG00000106628,1144.998725,0.341560624,0.234000471,1.45965785,0.144384132,0.584399197
ENSG00000115421,424.5118208,0.341460664,0.206987858,1.649665191,0.099011433,0.517570659
ENSG00000168589,27.17411742,0.341169709,0.380519889,0.896588374,0.369938604,0.775940792
ENSG00000105948,67.27062042,0.341044157,0.330399459,1.03221766,0.301970164,0.731138501
ENSG00000073849,773.0896777,0.341016457,0.278507267,1.224443658,0.220784909,0.665513618
ENSG00000183439,17.95637811,0.340992253,0.450212067,0.757403628,0.448808083,0.822945211
ENSG00000152380,22.93936896,0.34096829,0.409241037,0.833172284,0.404747571,0.795923719
ENSG00000225649,10.99031876,0.34087141,0.558482038,0.6103534,0.541627731,0.864608706
ENSG00000128052,148.1766042,0.340808137,0.361871982,0.941791997,0.346299143,0.761157139
ENSG00000112210,394.0938693,0.340758835,0.216725455,1.572306472,0.115879493,0.545363953
ENSG00000229644,17.49732993,0.340718813,0.896207417,0.380178524,0.7038129,0.928307965
ENSG00000183908,247.8709589,0.340715046,0.459024987,0.742258168,0.457930932,0.826525676
ENSG00000134873,634.1579232,0.340420166,0.29723593,1.145286057,0.25209068,0.691112763
ENSG00000196458,345.2360418,0.34041478,0.234741301,1.45016995,0.147011133,0.587495446
ENSG00000088325,72.56401802,0.340286017,0.226996212,1.499082358,0.133852268,0.570391008
ENSG00000204580,3525.771174,0.340254818,0.286541503,1.187453872,0.235048641,0.678047094
ENSG00000068724,307.9844692,0.340035797,0.270519346,1.256974049,0.208763033,0.65490822
ENSG00000171823,393.3721643,0.339971155,0.246299229,1.38031758,0.167488884,0.612401378
ENSG00000180596,14.99187717,0.339878052,0.387006539,0.87822302,0.379822702,0.78205844
ENSG00000162430,2102.027866,0.339674673,0.277438436,1.224324497,0.220829839,0.665513618
ENSG00000174428,193.0983535,0.33941049,0.293402831,1.156807139,0.247351164,0.687547482
ENSG00000291207,166.6955123,0.339327066,0.229679424,1.477394273,0.139569981,0.579142284
ENSG00000109743,13.94461984,0.339238582,0.442855954,0.76602466,0.44366163,0.819540419
ENSG00000162494,47.54026232,0.339217528,0.319007996,1.063351174,0.287622726,0.721032169
ENSG00000177469,887.1654973,0.338803528,0.272672483,1.242529219,0.214041367,0.660782297
ENSG00000263002,118.3347954,0.338611129,0.218872188,1.547072432,0.121845781,0.555571019
ENSG00000137273,108.7435979,0.338482787,0.31519657,1.073878398,0.282877186,0.717385032
ENSG00000184678,363.4080744,0.338341969,0.379143919,0.892384003,0.372187142,0.778039625
ENSG00000163879,260.0958555,0.338251215,0.236185828,1.432140186,0.152103706,0.593922781
ENSG00000178078,64.63334619,0.338197962,0.340312874,0.993785389,0.320327361,0.744648066
ENSG00000145375,111.9609392,0.337983689,0.215420414,1.568949211,0.116659774,0.546200831
ENSG00000198520,26.22287778,0.337898218,0.447790957,0.754589196,0.450495508,0.824012356
ENSG00000087303,14.93457209,0.337677917,0.616070392,0.548115802,0.583612391,0.883775673
ENSG00000110047,1090.482737,0.337437827,0.221854029,1.520990302,0.128262271,0.564099738
ENSG00000204128,1695.609446,0.337373706,0.241890482,1.394737419,0.163095037,0.606330537
ENSG00000235065,15.38257881,0.337339996,0.554743711,0.608100623,0.543120739,0.864973873
ENSG00000104885,210.527374,0.337261458,0.248123221,1.35924988,0.17406742,0.618675359
ENSG00000010322,4952.219824,0.337242527,0.14925439,2.259514959,0.023851371,0.303176851
ENSG00000198952,2372.518796,0.337241924,0.196137335,1.719417287,0.085538417,0.497423156
ENSG00000000003,199.6211192,0.337228408,0.236931549,1.423315762,0.15464464,0.59750855
ENSG00000148803,35.53391818,0.337105138,0.444591727,0.758235291,0.448310138,0.8225898
ENSG00000224848,77.91089722,0.336503576,0.364714005,0.922650548,0.356189344,0.765625773
ENSG00000114861,1338.718116,0.336407548,0.166610517,2.019125521,0.043474175,0.38554568
ENSG00000287117,37.87770343,0.336249546,0.388990726,0.864415327,0.387359776,0.786882223
ENSG00000059145,549.1767046,0.336178784,0.200023222,1.680698774,0.092821439,0.508383316
ENSG00000197479,52.90930259,0.335939163,0.360255771,0.932501823,0.351077245,0.762567003
ENSG00000145425,10153.84099,0.335800524,0.15976308,2.101865616,0.035565049,0.355646917
ENSG00000101191,686.8219067,0.335550838,0.16546989,2.027866452,0.04257388,0.382938699
ENSG00000214381,9.039888743,0.335166702,0.766568509,0.437229939,0.661944599,0.911880235
ENSG00000007001,62.2660784,0.335133912,0.339511222,0.987107024,0.323590175,0.746744893
ENSG00000206187,31.88410889,0.335022443,0.38099516,0.879335168,0.379219573,0.78205844
ENSG00000213366,1014.090163,0.334829004,0.320739714,1.043927487,0.29651894,0.727852848
ENSG00000203499,22.79607739,0.334748014,0.469025185,0.713710106,0.475406456,0.834033305
ENSG00000154640,155.3046396,0.334731751,0.203345711,1.646121525,0.099738742,0.518354853
ENSG00000185681,40.58071217,0.334575634,0.39910968,0.838304983,0.401859438,0.794772248
ENSG00000125826,704.1547545,0.334271237,0.202473998,1.650934143,0.098752023,0.517570659
ENSG00000261879,83.74171675,0.33422741,0.286445433,1.166810052,0.243287087,0.685286648
ENSG00000215045,30.29834966,0.334193166,0.376439115,0.887774817,0.374661892,0.779800842
ENSG00000156802,222.5676712,0.334169463,0.276240143,1.20970638,0.226391581,0.669358059
ENSG00000050405,182.0178745,0.334062749,0.256736247,1.301190435,0.193193279,0.63726856
ENSG00000168876,83.35593966,0.333862315,0.300359849,1.111541092,0.266335513,0.704104524
ENSG00000228541,9.065463471,0.333769588,0.604238372,0.552380656,0.580687581,0.883079656
ENSG00000101470,46.49215185,0.333763704,0.365972617,0.911990921,0.361773497,0.768333168
ENSG00000268043,208.2540773,0.333720634,0.273255474,1.221277032,0.221981146,0.666538205
ENSG00000143171,202.2005174,0.333593311,0.431722408,0.772703257,0.439698019,0.816181903
ENSG00000114735,227.8494722,0.333268623,0.273078635,1.220412661,0.22230848,0.666538205
ENSG00000006282,1258.240626,0.333245479,0.264893894,1.258033827,0.208379523,0.654521879
ENSG00000234912,213.242275,0.333114146,0.200811142,1.658842944,0.097147444,0.515302113
ENSG00000169871,481.1082301,0.333110635,0.319541055,1.042465843,0.297195753,0.727852848
ENSG00000134253,55.07270221,0.333078997,0.362282146,0.919391147,0.357891018,0.767245079
ENSG00000120913,574.1018771,0.333067376,0.278596229,1.195520043,0.23188391,0.676138802
ENSG00000173542,778.156977,0.333026096,0.219463069,1.517458486,0.129150967,0.564754176
ENSG00000198561,1188.116299,0.332967146,0.190816605,1.744958966,0.080992012,0.487500522
ENSG00000227036,225.0468671,0.332865824,0.203456307,1.636055572,0.101827957,0.522878407
ENSG00000108854,358.5912566,0.332774953,0.215485824,1.544300908,0.122515453,0.556284792
ENSG00000117450,5909.785478,0.332605654,0.190829385,1.742947785,0.081342736,0.488125919
ENSG00000284116,109.0848019,0.332434613,0.362198859,0.917823468,0.358711294,0.767260547
ENSG00000290401,60.57314086,0.332433135,0.379801507,0.875281243,0.381420897,0.782830895
ENSG00000166578,33.93342996,0.332431387,0.307815986,1.079967911,0.28015647,0.715572209
ENSG00000198804,1695190.139,0.33240352,0.476742781,0.697238707,0.485653419,0.838598124
ENSG00000134291,485.6291367,0.332333754,0.196171413,1.694098793,0.090246512,0.503307055
ENSG00000113100,153.8213265,0.332297193,0.285236234,1.164989411,0.244023279,0.685515835
ENSG00000272752,67.36538714,0.332180258,0.38931865,0.853234898,0.393529054,0.789978702
ENSG00000088002,23.1351685,0.332133083,0.522186182,0.636043417,0.524748124,0.856515602
ENSG00000290535,100.9424696,0.331953436,0.428752815,0.774230335,0.438794592,0.815456809
ENSG00000238194,68.63927921,0.331926082,0.478890574,0.693114669,0.488237592,0.839964145
ENSG00000183807,74.9222334,0.331871649,0.274283317,1.209959297,0.226294512,0.669358059
ENSG00000137076,1883.187501,0.331860632,0.266850807,1.243618617,0.213639961,0.660460451
ENSG00000121671,2607.027416,0.331721731,0.181145186,1.831247843,0.067063559,0.456263536
ENSG00000307602,34.30216128,0.331513994,0.337671325,0.981765313,0.32621548,0.74801152
ENSG00000198712,428748.7855,0.331353599,0.425351953,0.779010411,0.435973582,0.813834546
ENSG00000136068,618.7265114,0.331241977,0.288628461,1.147641423,0.251116622,0.690815832
ENSG00000100075,684.2264959,0.331160973,0.282966877,1.170317094,0.241873385,0.68374045
ENSG00000116350,1404.013838,0.331159707,0.175240985,1.889738908,0.058792888,0.437331897
ENSG00000071054,6205.691903,0.331156226,0.280938541,1.178749717,0.238497852,0.681592571
ENSG00000275111,101.7977811,0.330810656,0.247270584,1.337848807,0.180945728,0.624657143
ENSG00000261829,136.8616508,0.330719395,0.489755158,0.67527496,0.499501089,0.845935091
ENSG00000121210,61.96802609,0.330717243,0.303081676,1.091181914,0.275192845,0.711137071
ENSG00000270049,49.15053932,0.330638249,0.289555494,1.141882148,0.25350301,0.691978615
ENSG00000109458,757.5843785,0.33058666,0.35657241,0.927123497,0.353862418,0.764238647
ENSG00000174718,201.8018047,0.330567452,0.305738328,1.081210372,0.279603545,0.715020736
ENSG00000187609,201.6365779,0.330190195,0.225232723,1.465995667,0.142649467,0.582371272
ENSG00000115183,248.7015669,0.330131645,0.263127392,1.254645678,0.209607414,0.655721982
ENSG00000139874,525.7310407,0.330058061,0.312560576,1.055981102,0.290976849,0.72376956
ENSG00000137221,408.997394,0.329984261,0.316530883,1.042502574,0.297178733,0.727852848
